date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2020-01-05,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-337.9,-3.84,-3.84,-8.792983
2020-01-06,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-07,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-08,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-09,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-10,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-11,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-12,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-905.80005,-5.14,-6.45,-23.571129
2020-01-13,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-14,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-15,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-16,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-17,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-18,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-19,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-1683.5,-6.37,-8.8,-43.80878
2020-01-20,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-21,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-22,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-23,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-24,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-25,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-26,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-2580.4,-7.3,-10.06,-67.14831
2020-01-27,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-28,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-29,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-30,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-01-31,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-01,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-02,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-3189.2998,-7.16,-6.64,-82.99337
2020-02-03,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-04,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-05,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-06,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-07,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-08,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-09,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-3963.5999,-7.39,-8.49,-103.14255
2020-02-10,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-11,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-12,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-13,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-14,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-15,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-16,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-4515.0996,-7.19,-6.01,-117.49392
2020-02-17,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-18,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-19,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-20,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-21,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-22,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-23,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-5128.1997,-7.13,-6.75,-133.44829
2020-02-24,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-25,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-26,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-27,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,11.11,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-28,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,11.11,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-02-29,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,11.11,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-01,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,11.11,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-5742.9,-7.09,-6.77,-149.44429
2020-03-02,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,11.11,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-03,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,11.11,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-04,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,11.11,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-05,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,11.11,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-06,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,11.11,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-07,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,11.11,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-08,6.0,6.0,,0.0,0.151,0.151,,0.0,,,,,,,,,,,,,,,,,,,,,11.11,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-6305.6,-7.01,-6.3,-164.08711
2020-03-09,6.0,0.0,,0.0,0.151,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,13.89,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-10,6.0,0.0,,0.0,0.151,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,25.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-11,6.0,0.0,,0.0,0.151,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,25.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-12,6.0,0.0,,0.0,0.151,0.0,,0.0,,,,,,603.0,,0.016,,,,tests performed,,,,,,,,,41.67,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-13,6.0,0.0,,0.0,0.151,0.0,,0.0,,,,,,,,,,,,tests performed,,,,,,,,,41.67,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-14,6.0,0.0,,0.0,0.151,0.0,,0.0,,,,,,,,,,,,tests performed,,,,,,,,,49.07,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-15,103.0,97.0,3.0,3.0,2.584,2.434,0.075,0.075,2.45,,,,,,,,,,,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-6600.5,-6.69,-3.39,-171.76114
2020-03-16,103.0,0.0,3.0,0.0,2.584,0.0,0.075,0.0,2.51,,,,,,,,,,,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-17,103.0,0.0,3.0,0.0,2.584,0.0,0.075,0.0,2.46,,,,,,,,,,,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-18,103.0,0.0,3.0,0.0,2.584,0.0,0.075,0.0,2.4,,,,,,,,,,,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-19,103.0,0.0,3.0,0.0,2.584,0.0,0.075,0.0,2.42,,,,,6438.0,,0.168,,0.0524,19.1,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-20,103.0,0.0,3.0,0.0,2.584,0.0,0.075,0.0,2.36,,,,,,,,,0.0517,19.3,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-21,103.0,0.0,3.0,0.0,2.584,0.0,0.075,0.0,2.3,,,,,,,,,0.0543,18.4,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-22,534.0,431.0,5.0,2.0,13.398,10.814,0.125,0.05,2.23,,,,,,,,,0.0569,17.6,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-6851.2,-6.39,-2.92,-178.28496
2020-03-23,534.0,0.0,5.0,0.0,13.398,0.0,0.125,0.0,2.14,,,,,,,,,0.0565,17.7,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-24,534.0,0.0,5.0,0.0,13.398,0.0,0.125,0.0,2.1,,,,,,,,,0.0593,16.9,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-25,534.0,0.0,5.0,0.0,13.398,0.0,0.125,0.0,2.05,,,,,,,,,0.0653,15.3,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-26,534.0,0.0,5.0,0.0,13.398,0.0,0.125,0.0,1.93,,,,,19766.0,,0.516,,0.065,15.4,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-27,534.0,0.0,5.0,0.0,13.398,0.0,0.125,0.0,1.89,,,,,,,,,0.0636,15.7,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-28,534.0,0.0,5.0,0.0,13.398,0.0,0.125,0.0,1.87,,,,,,,,,0.0649,15.4,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-29,1638.0,1104.0,18.0,13.0,41.097,27.699,0.452,0.326,1.81,,,,,,,,,0.0653,15.3,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-7146.1,-6.18,-3.49,-185.95898
2020-03-30,1638.0,0.0,18.0,0.0,41.097,0.0,0.452,0.0,1.75,,,,,,,,,0.0632,15.8,tests performed,,,,,,,,,57.41,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-03-31,1638.0,0.0,18.0,0.0,41.097,0.0,0.452,0.0,1.72,,,,,,,,,0.0627,15.9,tests performed,,,,,,,,,81.48,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-01,1638.0,0.0,18.0,0.0,41.097,0.0,0.452,0.0,1.72,,,,,,,,,0.0618,16.2,tests performed,,,,,,,,,81.48,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-02,1638.0,0.0,18.0,0.0,41.097,0.0,0.452,0.0,1.71,,,,,45903.0,,1.198,,0.066,15.2,tests performed,,,,,,,,,81.48,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-03,1638.0,0.0,18.0,0.0,41.097,0.0,0.452,0.0,1.66,,,,,,,,,0.0712,14.1,tests performed,,,,,,,,,81.48,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-04,1638.0,0.0,18.0,0.0,41.097,0.0,0.452,0.0,1.57,,,,,,,,,0.0665,15.0,tests performed,,,,,,,,,81.48,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-05,3627.0,1989.0,79.0,61.0,91.0,49.903,1.982,1.53,1.53,,,,,,,,,0.0705,14.2,tests performed,,,,,,,,,81.48,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-7409.0,-5.98,-3.19,-192.80028
2020-04-06,3627.0,0.0,79.0,0.0,91.0,0.0,1.982,0.0,1.46,,,,,,,,,0.07,14.3,tests performed,,,,,,,,,81.48,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-07,3627.0,0.0,79.0,0.0,91.0,0.0,1.982,0.0,1.39,,,,,,,,,0.0714,14.0,tests performed,,,,,,,,,81.48,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-08,3627.0,0.0,79.0,0.0,91.0,0.0,1.982,0.0,1.32,,,2425.0,60.842,,,,,0.0708,14.1,tests performed,,,,,,,,,81.48,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-09,3627.0,0.0,79.0,0.0,91.0,0.0,1.982,0.0,1.24,,,,,85218.0,,2.225,,0.0669,15.0,tests performed,,,,,,,,,87.04,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-10,3627.0,0.0,79.0,0.0,91.0,0.0,1.982,0.0,1.18,,,,,,,,,0.0611,16.4,tests performed,,,,,,,,,87.04,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-11,3627.0,0.0,79.0,0.0,91.0,0.0,1.982,0.0,1.14,,,,,,,,,0.0609,16.4,tests performed,,,,,,,,,87.04,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-12,6355.0,2728.0,208.0,129.0,159.444,68.444,5.219,3.237,1.09,,,,,,,,,0.054,18.5,tests performed,,,,,,,,,87.04,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-7514.3,-5.69,-1.3,-195.54044
2020-04-13,6355.0,0.0,208.0,0.0,159.444,0.0,5.219,0.0,1.07,,,2510.0,62.975,,,,,0.0501,20.0,tests performed,,,,,,,,,87.04,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-14,6355.0,0.0,208.0,0.0,159.444,0.0,5.219,0.0,1.06,,,,,,,,,0.0443,22.6,tests performed,,,,,,,,,87.04,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-15,6355.0,0.0,208.0,0.0,159.444,0.0,5.219,0.0,1.08,,,2499.0,62.699,,,,,0.0425,23.5,tests performed,,,,,,,,,87.04,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-16,6355.0,0.0,208.0,0.0,159.444,0.0,5.219,0.0,1.09,,,2607.0,65.409,143854.0,,3.755,,0.04,25.0,tests performed,,,,,,,,,87.04,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-17,6355.0,0.0,208.0,0.0,159.444,0.0,5.219,0.0,1.11,,,2673.0,67.065,,,,,0.0404,24.8,tests performed,,,,,,,,,87.04,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-18,6355.0,0.0,208.0,0.0,159.444,0.0,5.219,0.0,1.11,,,,,,,,,0.0388,25.8,tests performed,,,,,,,,,87.04,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-19,8742.0,2387.0,345.0,137.0,219.333,59.889,8.656,3.437,1.09,,,2482.0,62.272,,,,,0.0415,24.1,tests performed,,,,,,,,,87.04,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,-7234.4,-5.17,3.54,-188.25676
2020-04-20,8742.0,0.0,345.0,0.0,219.333,0.0,8.656,0.0,1.04,,,2511.0,63.0,,,,,0.0413,24.2,tests performed,,,,,,,,,83.33,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
2020-04-21,8742.0,0.0,345.0,0.0,219.333,0.0,8.656,0.0,1.0,,,2914.0,73.111,,,,,0.0404,24.8,tests performed,,,,,,,,,83.33,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
