date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2020-01-05,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-336.0,-11.81,-11.81,-32.627106
2020-01-06,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-07,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-08,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-09,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-10,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-11,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-12,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-530.6,-9.3,-6.81,-51.523636
2020-01-13,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-14,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-15,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-16,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-17,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-18,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-19,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-668.8,-7.76,-4.75,-64.943474
2020-01-20,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-21,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-22,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-23,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-24,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-25,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-26,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-875.19995,-7.61,-7.17,-84.98584
2020-01-27,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-28,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-29,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-30,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-01-31,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-01,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-02,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-922.6,-6.48,-1.73,-89.58859
2020-02-03,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-04,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-05,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-06,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-07,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-08,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-09,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-1131.2,-6.68,-7.73,-109.84458
2020-02-10,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-11,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-12,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-13,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-14,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-15,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-16,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-1538.2,-7.84,-15.1,-149.3661
2020-02-17,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-18,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-19,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-20,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-21,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-22,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-23,1.0,1.0,,0.0,0.097,0.097,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-1737.7999,-7.83,-7.8,-168.74815
2020-02-24,1.0,0.0,,0.0,0.097,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-25,1.0,0.0,,0.0,0.097,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-26,1.0,0.0,,0.0,0.097,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-27,1.0,0.0,,0.0,0.097,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-28,1.0,0.0,,0.0,0.097,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-02-29,1.0,0.0,,0.0,0.097,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-01,2.0,1.0,,0.0,0.195,0.097,,0.0,,,,,,25.0,,0.002,,,,tests performed,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-1943.6,-7.87,-8.18,-188.73227
2020-03-02,2.0,0.0,,0.0,0.195,0.0,,0.0,,,,,,70.0,45.0,0.007,0.004,,,tests performed,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-03,2.0,0.0,,0.0,0.195,0.0,,0.0,,,,,,131.0,61.0,0.013,0.006,,,tests performed,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-04,2.0,0.0,,0.0,0.195,0.0,,0.0,,,,,,171.0,40.0,0.017,0.004,,,tests performed,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-05,2.0,0.0,,0.0,0.195,0.0,,0.0,,,,9.0,0.876,251.0,80.0,0.024,0.008,,,tests performed,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-06,2.0,0.0,,0.0,0.195,0.0,,0.0,,,,13.0,1.266,332.0,81.0,0.032,0.008,,,tests performed,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-07,2.0,0.0,,0.0,0.195,0.0,,0.0,,,,21.0,2.045,411.0,79.0,0.04,0.008,,,tests performed,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-08,29.0,27.0,,0.0,2.824,2.629,,0.0,,,,30.0,2.921,495.0,84.0,0.048,0.008,0.064,15.6,tests performed,,,,,,,,,5.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-2151.6,-7.94,-8.7,-208.93001
2020-03-09,29.0,0.0,,0.0,2.824,0.0,,0.0,,,,38.0,3.7,670.0,175.0,0.065,0.017,0.0465,21.5,tests performed,,,,,,,,,27.31,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-10,29.0,0.0,,0.0,2.824,0.0,,0.0,,,,40.0,3.895,976.0,306.0,0.095,0.03,0.046,21.7,tests performed,,,,,,,,,35.65,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-11,29.0,0.0,,0.0,2.824,0.0,,0.0,,,,57.0,5.55,1556.0,580.0,0.151,0.056,0.039,25.7,tests performed,,,,,,,,,35.65,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-12,29.0,0.0,,0.0,2.824,0.0,,0.0,,,,69.0,6.718,2494.0,938.0,0.242,0.091,0.0228,43.9,tests performed,,,,,,,,,43.06,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-13,29.0,0.0,,0.0,2.824,0.0,,0.0,,,,107.0,10.418,4045.0,1551.0,0.393,0.151,0.0267,37.5,tests performed,,,,,,,,,43.06,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-14,29.0,0.0,,0.0,2.824,0.0,,0.0,2.69,10.0,0.974,114.0,11.099,5298.0,1253.0,0.515,0.122,0.0305,32.8,tests performed,,,,,,,,,43.06,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-15,318.0,289.0,,0.0,30.961,28.138,,0.0,2.68,9.0,0.876,139.0,13.533,6249.0,951.0,0.607,0.092,0.0374,26.8,tests performed,,,,,,,,,53.7,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-2117.6,-7.2,1.46,-205.62846
2020-03-16,318.0,0.0,,0.0,30.961,0.0,,0.0,2.66,18.0,1.753,139.0,13.533,7932.0,1683.0,0.771,0.164,0.0415,24.1,tests performed,,,,,,,,,55.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-17,318.0,0.0,,0.0,30.961,0.0,,0.0,2.63,17.0,1.655,206.0,20.057,10236.0,2304.0,0.995,0.224,0.0439,22.8,tests performed,,,,,,,,,55.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-18,318.0,0.0,,0.0,30.961,0.0,,0.0,2.6,20.0,1.947,89.0,8.665,12701.0,2465.0,1.234,0.24,0.0349,28.6,tests performed,,,,,,,,,61.11,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-19,318.0,0.0,,0.0,30.961,0.0,,0.0,2.59,20.0,1.947,89.0,8.665,15199.0,2498.0,1.477,0.243,0.0571,17.5,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-20,318.0,0.0,,0.0,30.961,0.0,,0.0,2.54,26.0,2.531,126.0,12.268,18414.0,3215.0,1.789,0.312,0.0632,15.8,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-21,318.0,0.0,,0.0,30.961,0.0,,0.0,2.47,35.0,3.408,156.0,15.189,20930.0,2516.0,2.034,0.245,0.0711,14.1,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-22,1723.0,1405.0,26.0,26.0,167.756,136.795,2.531,2.531,2.41,41.0,3.992,169.0,16.454,23039.0,2109.0,2.239,0.205,0.0807,12.4,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-1941.6001,-6.13,7.77,-188.53807
2020-03-23,1723.0,0.0,26.0,0.0,167.756,0.0,2.531,0.0,2.35,47.0,4.576,201.0,19.57,27220.0,4181.0,2.645,0.406,0.0897,11.2,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-24,1723.0,0.0,26.0,0.0,167.756,0.0,2.531,0.0,2.28,48.0,4.673,203.0,19.765,32247.0,5027.0,3.134,0.489,0.087,11.5,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-25,1723.0,0.0,26.0,0.0,167.756,0.0,2.531,0.0,2.21,61.0,5.939,276.0,26.872,37566.0,5319.0,3.651,0.517,0.1024,9.8,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-26,1723.0,0.0,26.0,0.0,167.756,0.0,2.531,0.0,2.13,61.0,5.939,191.0,18.596,44260.0,6694.0,4.301,0.651,0.0949,10.5,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-27,1723.0,0.0,26.0,0.0,167.756,0.0,2.531,0.0,2.06,71.0,6.913,354.0,34.466,52173.0,7913.0,5.07,0.769,0.0962,10.4,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-28,1723.0,0.0,26.0,0.0,167.756,0.0,2.531,0.0,1.99,89.0,8.665,418.0,40.698,59066.0,6893.0,5.74,0.67,0.102,9.8,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-29,5449.0,3726.0,150.0,124.0,530.53,362.774,14.604,12.073,1.92,138.0,13.436,486.0,47.318,64098.0,5032.0,6.229,0.489,0.1062,9.4,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-1609.8,-4.75,15.0,-156.3188
2020-03-30,5449.0,0.0,150.0,0.0,530.53,0.0,14.604,0.0,1.85,164.0,15.968,571.0,55.594,72084.0,7986.0,7.005,0.776,0.0969,10.3,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-03-31,5449.0,0.0,150.0,0.0,530.53,0.0,14.604,0.0,1.78,188.0,18.304,627.0,61.047,80046.0,7962.0,7.779,0.774,0.1063,9.4,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-04-01,5449.0,0.0,150.0,0.0,530.53,0.0,14.604,0.0,1.71,230.0,22.393,726.0,70.685,88696.0,8650.0,8.62,0.841,0.1028,9.7,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-04-02,5449.0,0.0,150.0,0.0,530.53,0.0,14.604,0.0,1.63,240.0,23.367,1042.0,101.452,97995.0,9299.0,9.523,0.904,0.1022,9.8,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-04-03,5449.0,0.0,150.0,0.0,530.53,0.0,14.604,0.0,1.57,245.0,23.854,1058.0,103.01,107474.0,9479.0,10.444,0.921,0.1016,9.8,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-04-04,5449.0,0.0,150.0,0.0,530.53,0.0,14.604,0.0,1.52,251.0,24.438,1075.0,104.665,116632.0,9158.0,11.334,0.89,0.093,10.8,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-04-05,10494.0,5045.0,356.0,206.0,1021.726,491.196,34.661,20.057,1.46,267.0,25.996,1084.0,105.541,123348.0,6716.0,11.987,0.653,0.0897,11.1,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,-1192.6001,-3.3,18.65,-115.806816
2020-04-06,10494.0,0.0,356.0,0.0,1021.726,0.0,34.661,0.0,1.42,270.0,26.288,1099.0,107.002,132717.0,9369.0,12.898,0.91,0.0878,11.4,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-04-07,10494.0,0.0,356.0,0.0,1021.726,0.0,34.661,0.0,1.37,271.0,26.385,1180.0,114.888,143340.0,10623.0,13.93,1.032,0.079,12.7,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-04-08,10494.0,0.0,356.0,0.0,1021.726,0.0,34.661,0.0,1.33,245.0,23.854,1211.0,117.906,155031.0,11691.0,15.066,1.136,0.0737,13.6,tests performed,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-04-09,10494.0,0.0,356.0,0.0,1021.726,0.0,34.661,0.0,1.29,241.0,23.464,1173.0,114.207,167240.0,12209.0,16.253,1.186,0.0711,14.1,tests performed,,,,,,,,,87.96,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-04-10,10494.0,0.0,356.0,0.0,1021.726,0.0,34.661,0.0,1.26,226.0,22.004,1179.0,114.791,177456.0,10216.0,17.245,0.993,0.0798,12.5,tests performed,,,,,,,,,87.96,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
2020-04-11,10494.0,0.0,356.0,0.0,1021.726,0.0,34.661,0.0,1.21,233.0,22.686,1175.0,114.401,186577.0,9121.0,18.132,0.886,0.0781,12.8,tests performed,,,,,,,,,87.96,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857.0,,,,
